id;prsnumber;productcode;supplier_code;unit_price;top;top_desc;tod;wp;is_selected;created_by;created_date;updated_by;updated_date;is_active
20255;70440013078;10066;574;13000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-22 14:36:40.333";"Erni Ending";"2020-10-22 14:38:39.097";Y
20256;70440013078;10034;574;35000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-22 14:37:04.790";"Erni Ending";"2020-10-22 14:38:39.097";Y
20257;70440013078;10016;574;37500.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-22 14:37:16.360";"Erni Ending";"2020-10-22 14:38:39.097";Y
20258;70440013078;10015;574;40000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-22 14:37:27.743";"Erni Ending";"2020-10-22 14:38:39.097";Y
20259;70440013078;10036;574;67500.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-22 14:37:39.030";"Erni Ending";"2020-10-22 14:38:39.097";Y
20260;70560013081;90426;809;1350000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-22 15:07:58.307";"Erni Ending";"2020-10-22 15:12:59.887";Y
20261;70560013081;90788;809;275000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-22 15:08:11.153";"Erni Ending";"2020-10-22 15:12:59.887";Y
20262;70560013081;91064;809;750000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-22 15:08:27.157";"Erni Ending";"2020-10-22 15:12:59.887";Y
20263;70560013081;98525;809;2375000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-22 15:08:37.843";"Erni Ending";"2020-10-22 15:12:59.887";Y
20264;70560013081;90787;809;1725000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-22 15:08:48.363";"Erni Ending";"2020-10-22 15:12:59.887";Y
20265;70560013051;02598;809;1994791.666000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-22 15:11:25.907";"Erni Ending";"2020-10-22 15:12:59.887";Y
20266;70440013080;70094;643;25800.000000;Cash;"CASH BEFORE DELIVERY";;1900-01-01;Y;"Erni Ending";"2020-10-23 10:54:59.247";"Erni Ending";"2020-10-23 10:58:07.363";Y
20267;70460013036;61250;512;354545.454500;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-23 11:37:58.443";"Erni Ending";"2020-10-23 11:38:31.023";Y
20268;70460013059;64959;512;252727.727200;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-23 13:25:22.493";"Erni Ending";"2020-10-23 13:26:53.363";Y
20269;70460013059;68113;512;677272.727200;Credit;"2 WEEKS AFTER RECEIVED THE GOOD";;1900-01-01;Y;"Erni Ending";"2020-10-23 13:25:39.013";"Erni Ending";"2020-10-23 13:26:53.363";Y
20270;70420013083;21300;538;NULL;NULL;NULL;NULL;NULL;NULL;"Erni Ending";"2020-10-23 13:25:55.420";NULL;NULL;Y
20271;70420013083;21300;873;.171300;Credit;"TT 90 DAYS AFTER B/L DATE";;1900-01-01;Y;"Erni Ending";"2020-10-23 13:31:45.723";"Erni Ending";"2020-10-23 13:32:13.473";Y
20272;70460013089;69399;567;NULL;NULL;NULL;NULL;NULL;NULL;"Jeffry Lantang";"2020-10-23 13:34:44.980";"Jeffry Lantang";"2020-10-23 18:07:41.243";N
20273;70460013089;69399;879;6200000.000000;Cash;"PAY CASH";;1900-01-01;Y;"Jeffry Lantang";"2020-10-23 18:14:12.903";"Jeffry Lantang";"2020-10-23 18:14:57.880";Y
20274;70420013030;90176;335;175000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-26 09:14:53.923";"Erni Ending";"2020-10-26 09:15:58.467";Y
20275;70420013063;99979;335;200000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-26 09:15:07.650";"Erni Ending";"2020-10-26 09:15:58.467";Y
20276;70320013094;10140;789;165000.000000;Credit;"1 WEEK AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-26 14:47:59.157";"Erni Ending";"2020-10-26 14:51:03.770";Y
20277;70440013090;53250;856;190000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-27 09:56:36.607";"Erni Ending";"2020-10-27 09:56:58.900";Y
20278;70420013098;42120;410;150.000000;Credit;"1 MONTH AFTER RECEIVED THE  GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-27 10:31:06.587";"Erni Ending";"2020-10-28 15:47:36.243";Y
20279;70420013087;91003;574;8863.636300;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-27 11:35:51.000";"Erni Ending";"2020-10-27 11:37:45.663";Y
20280;70420013087;90069;574;30818.181800;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-27 11:36:03.040";"Erni Ending";"2020-10-27 11:37:45.663";Y
20281;70420013087;92564;574;15454.545400;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-27 11:36:14.500";"Erni Ending";"2020-10-27 11:37:45.663";Y
20282;70320013092;52540;574;558545.454500;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-27 11:36:26.233";"Erni Ending";"2020-10-27 11:37:45.663";Y
20283;70460013099;50078;637;1270000.000000;Credit;"SETELAH BATU BARA DAN INVOICE DITERIMA DENGAN BAIK DI PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-10-27 11:42:33.957";"Jeffry Lantang";"2020-10-27 11:43:54.687";Y
20284;70440013090;93165;574;1015909.090900;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-27 13:51:17.660";"Erni Ending";"2020-10-27 13:51:51.740";Y
20285;70460013057;60916;173;900000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-10-28 10:54:22.850";"Jeffry Lantang";"2020-10-28 10:54:58.320";Y
20286;70320013105;10116;480;28000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-28 10:57:07.277";"Erni Ending";"2020-10-28 10:57:39.983";Y
20287;70420013106;10023;880;13750.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-28 11:07:19.543";"Erni Ending";"2020-10-28 11:08:36.730";Y
20288;70420013108;30027;103;3585.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-28 14:54:54.447";"Erni Ending";"2020-10-28 15:00:18.657";Y
20289;70420013107;42120;410;190.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-28 15:05:39.937";"Erni Ending";"2020-10-28 15:16:03.650";Y
20290;70420013115;42250;781;305.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-30 11:36:54.983";"Erni Ending";"2020-10-30 11:39:25.997";Y
20291;70420013115;42251;781;278.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-30 11:37:10.697";"Erni Ending";"2020-10-30 11:39:25.997";Y
20292;70320013113;10013;480;39000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-30 11:52:48.210";"Erni Ending";"2020-10-30 11:53:12.637";Y
20293;70420013097;10023;880;13687.500000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-10-30 11:59:21.703";"Erni Ending";"2020-10-30 11:59:43.243";Y
20294;70420013102;53552;480;18500.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-30 12:03:48.823";"Erni Ending";"2020-10-30 13:01:17.713";Y
20295;70420013102;50620;173;590000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-10-30 13:00:34.687";"Erni Ending";"2020-10-30 13:01:57.237";Y
20296;70460013067;55703;337;205000.000000;Cash;CAAD;;1900-01-01;Y;"Erni Ending";"2020-10-30 13:06:26.910";"Erni Ending";"2020-10-30 13:07:02.933";Y
20297;70460013055;55703;337;205000.000000;Cash;CAAD;;1900-01-01;Y;"Erni Ending";"2020-10-30 13:06:40.523";"Erni Ending";"2020-10-30 13:07:02.933";Y
20298;70420013091;64668;257;2475000.000000;Credit;"1 WEEK AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-10-30 13:28:46.177";"Jeffry Lantang";"2020-10-30 13:31:29.353";Y
20299;70460013112;54020;437;40336.300000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2020-10-30 13:41:52.343";"Jeffry Lantang";"2020-10-30 13:43:22.330";Y
20300;70460013112;60086;437;382500.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2020-10-30 13:42:06.320";"Jeffry Lantang";"2020-10-30 13:43:22.330";Y
20301;70460013112;54021;437;12865.400000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2020-10-30 13:42:20.007";"Jeffry Lantang";"2021-09-14 16:15:54.463";N
20302;70420013102;51562;96;1800.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-02 08:58:17.350";"Erni Ending";"2020-11-02 08:59:03.673";Y
20303;70420013102;50044;483;7540.000000;Cash;"CASH BEFORE DELIVERY";;1900-01-01;Y;"Erni Ending";"2020-11-02 08:58:29.873";"Erni Ending";"2020-11-02 08:59:40.293";Y
20304;70320013114;10024;789;35000.000000;Credit;"1 WEEK AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-02 09:05:09.943";"Erni Ending";"2020-11-02 09:05:32.637";Y
20305;70460013118;50078;637;1270000.000000;Credit;"SETELAH BATU BARA DITERIMA DENGAN BAIK DI PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-02 13:48:46.923";"Jeffry Lantang";"2020-11-02 13:49:26.507";Y
20306;70460012953;02432;881;5000000.000000;Credit;"SETELAH SERTIFIKAT IJIN DITERIMA DENGAN BAIK DI PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-02 14:06:50.977";"Jeffry Lantang";"2020-11-02 14:27:51.250";Y
20307;70460012953;02798;881;3500000.000000;Credit;"SETELAH SERTIFIKAT IJIN DITERIMA DENGAN BAIK DI PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-02 14:07:05.557";"Jeffry Lantang";"2020-11-02 14:27:51.250";Y
20308;70460012953;02431;881;3000000.000000;Credit;"SETELAH SERTIFIKAT IJIN DITERIMA DENGAN BAIK DI PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-02 14:07:21.187";"Jeffry Lantang";"2020-11-02 14:27:51.250";Y
20309;70460012953;02430;881;2500000.000000;Credit;"SETELAH SERTIFIKAT IJIN DITERIMA DENGAN BAIK DI PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-02 14:07:40.897";"Jeffry Lantang";"2020-11-04 14:16:10.213";Y
20310;70420013110;10023;325;11100.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-11-02 14:48:01.533";"Erni Ending";"2020-11-02 14:48:26.890";Y
20311;70560013117;90598;335;135000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-02 15:09:06.533";"Erni Ending";"2020-11-02 15:11:03.690";Y
20312;70560013117;99846;335;525000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-02 15:09:18.357";"Erni Ending";"2020-11-02 15:11:03.690";Y
20313;70560013117;90198;335;2100000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-02 15:09:31.060";"Erni Ending";"2020-11-02 15:11:03.690";Y
20314;70560013117;90372;335;250000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-02 15:09:41.610";"Erni Ending";"2020-11-02 15:11:03.690";Y
20315;70460013076;62017;373;345000.000000;Cash;"100% TT Advance";;1900-01-01;Y;"Jeffry Lantang";"2020-11-04 12:50:32.627";"Jeffry Lantang";"2020-11-04 12:51:45.167";Y
20316;70320013121;10116;480;28000.000000;Credit;"2 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-04 14:06:52.883";"Jeffry Lantang";"2020-11-04 14:07:26.910";Y
20317;70460013082;53101;377;700000.000000;Cash;"CASH TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2020-11-05 09:52:57.760";"Jeffry Lantang";"2020-11-05 09:53:52.823";Y
20318;70460013082;62578;472;302000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-05 09:56:25.143";"Jeffry Lantang";"2020-11-05 09:59:19.267";Y
20319;70460013082;56812;472;359000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-05 09:56:37.240";"Jeffry Lantang";"2020-11-05 09:59:19.267";Y
20320;70460013075;62744;472;709660.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-05 09:57:31.703";"Jeffry Lantang";"2020-11-05 09:59:19.267";Y
20321;70460013119;54229;173;460000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-05 10:02:15.373";"Jeffry Lantang";"2020-11-05 10:02:37.033";Y
20322;70460013137;69417;702;1650000.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2020-11-05 10:06:43.960";"Jeffry Lantang";"2020-11-05 10:07:10.510";Y
20323;70420013138;52615;010;8500.000000;Cash;CAAD;;1900-01-01;Y;"Erni Ending";"2020-11-06 11:15:49.770";"Erni Ending";"2020-11-06 11:16:14.950";Y
20324;70460013145;63779;233;950000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-06 11:20:05.127";"Erni Ending";"2020-11-06 11:21:28.070";Y
20325;70320013143;60373;173;350000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-06 11:52:44.470";"Erni Ending";"2020-11-06 13:21:37.667";Y
20326;70420013135;10006;509;48500.000000;Cash;"CASH BEFORE DELIVERY";;1900-01-01;Y;"Erni Ending";"2020-11-06 13:26:51.177";"Erni Ending";"2020-11-06 13:27:15.507";Y
20327;70320013144;52055;735;723900.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-11-06 14:09:56.203";"Erni Ending";"2020-11-06 14:12:36.203";Y
20328;70440013132;91205;882;4250000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-11-06 14:25:00.800";"Erni Ending";"2020-11-09 11:19:49.040";Y
20329;70440013120;69368;883;7170.000000;Cash;"CASH BEFORE DELIVERY";;1900-01-01;Y;"Erni Ending";"2020-11-09 14:22:14.130";"Erni Ending";"2020-11-09 16:38:28.440";Y
20330;70420013103;90100;574;8772.727200;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-11-09 15:01:36.780";"Erni Ending";"2020-11-09 15:04:56.803";Y
20331;70420013139;92007;574;3000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-11-09 15:01:51.757";"Erni Ending";"2020-11-09 15:04:56.803";Y
20332;70420013139;91041;574;4371.212100;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-11-09 15:02:05.580";"Erni Ending";"2020-11-09 15:04:56.803";Y
20333;70420013139;90517;574;33420.454500;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-11-09 15:02:18.887";"Erni Ending";"2020-11-09 15:04:56.803";Y
20334;70420013139;90510;574;17136.363600;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-11-09 15:02:32.023";"Erni Ending";"2020-11-09 15:04:56.803";Y
20335;70420013163;42120;410;185.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-09 15:32:47.573";"Erni Ending";"2020-11-09 15:33:17.270";Y
20336;70460013101;69394;55;4100000.000000;Credit;"DP 50% SISA SETELAH BARANG DITERIMA DENGAN BAIK DI PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-10 10:56:16.730";"Jeffry Lantang";"2020-11-10 10:57:47.957";Y
20337;70460013101;69392;55;4100000.000000;Credit;"DP 50% SISA SETELAH BARANG DITERIMA DENGAN BAIK DI PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-10 10:56:29.830";"Jeffry Lantang";"2020-11-10 10:57:47.957";Y
20338;70460013111;62510;477;12000.000000;Cash;"PAY CASH";;1900-01-01;Y;"Jeffry Lantang";"2020-11-10 11:03:10.263";"Jeffry Lantang";"2020-11-10 11:04:17.757";Y
20339;70460013111;62186;477;75000.000000;Cash;"PAY CASH";;1900-01-01;Y;"Jeffry Lantang";"2020-11-10 11:03:26.057";"Jeffry Lantang";"2020-11-10 11:04:17.757";Y
20340;70460013161;61412;160;803000.000000;Cash;"PAY CASH";;1900-01-01;Y;"Jeffry Lantang";"2020-11-10 11:28:04.660";"Jeffry Lantang";"2020-11-10 11:28:34.413";Y
20341;70420013063;99978;335;150000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-10 11:29:16.087";"Erni Ending";"2020-11-10 11:30:14.543";Y
20342;70420013103;91279;335;90000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-10 11:29:31.983";"Erni Ending";"2020-11-10 11:30:14.543";Y
20343;70320013178;10116;480;28000.000000;Credit;"2 AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-10 15:51:55.490";"Erni Ending";"2020-11-10 15:52:37.140";Y
20344;70420013103;93257;480;11000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-10 15:53:12.103";"Erni Ending";"2020-11-10 15:53:59.330";Y
20345;70460013171;55703;884;200000.000000;Cash;"PO CAH";;1900-01-01;Y;"Erni Ending";"2020-11-11 11:49:15.000";"Erni Ending";"2020-11-11 11:49:40.210";Y
20346;70460013184;50125;360;87000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-11 11:51:52.587";"Erni Ending";"2020-11-11 11:52:50.970";Y
20347;70420013177;54012;451;12300.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-11-11 11:55:05.250";"Erni Ending";"2020-11-11 11:55:28.667";Y
20348;70460013129;69052;545;3840000.000000;Cash;"CASH TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2020-11-11 12:00:47.030";"Jeffry Lantang";"2020-11-11 12:01:56.390";Y
20349;70460013129;61239;545;8380000.000000;Cash;"CASH TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2020-11-11 12:01:01.523";"Jeffry Lantang";"2020-11-11 12:01:56.390";Y
20350;70480013186;02394;381;500000.000000;Credit;"2 MINGGU SETELAH PEKERJAAN SELESAI";;1900-01-01;Y;"Erni Ending";"2020-11-11 13:00:57.083";"Erni Ending";"2020-11-11 13:01:38.710";Y
20351;70420012926;02448;410;750.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-11 13:07:09.453";"Erni Ending";"2020-11-11 13:07:33.403";Y
20352;70460013116;69734;173;900000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-11 14:15:10.453";"Jeffry Lantang";"2020-11-11 14:20:51.070";Y
20353;70460013060;54528;173;2350000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-11 14:19:26.630";"Jeffry Lantang";"2020-11-11 14:20:51.070";Y
20354;70460013146;55239;377;1650000.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2020-11-11 14:23:15.993";"Jeffry Lantang";"2020-11-11 14:23:54.040";Y
20355;70460013185;69866;377;45000.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2020-11-11 14:26:22.810";"Jeffry Lantang";"2020-11-11 14:27:22.780";Y
20356;70460013075;65834;471;15000.000000;Credit;"2 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-11 14:47:29.423";"Jeffry Lantang";"2020-11-11 14:56:36.037";Y
20357;70460013075;53106;471;125000.000000;Credit;"2 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-11 14:47:44.033";"Jeffry Lantang";"2020-11-11 14:56:36.037";Y
20358;70420013177;50565;233;25000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-12 09:18:51.097";"Erni Ending";"2020-11-12 09:20:52.460";Y
20359;70440013190;50880;233;5000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-12 09:19:08.573";"Erni Ending";"2020-11-12 09:20:52.460";Y
20360;70440013190;62454;233;90000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-12 09:19:36.540";"Erni Ending";"2020-11-12 09:20:52.460";Y
20361;70440013190;56003;233;60000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-12 09:19:49.570";"Erni Ending";"2020-11-12 09:20:52.460";Y
20362;70420013177;50135;574;40909.090900;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-11-12 13:55:41.710";"Erni Ending";"2020-11-12 13:56:38.290";Y
20363;70420013177;50291;574;41909.090900;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2020-11-12 13:55:54.420";"Erni Ending";"2020-11-12 13:56:38.290";Y
20364;70420013103;90099;167;325.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-12 14:35:28.860";"Erni Ending";"2020-11-12 14:38:47.840";Y
20365;70420013199;90104;167;286000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-12 14:37:39.920";"Erni Ending";"2020-11-12 14:38:47.840";Y
20366;70420013199;90328;167;7940.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-12 14:37:53.290";"Erni Ending";"2020-11-12 14:38:47.840";Y
20367;70420013180;41137;410;500.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-13 10:49:52.353";"Erni Ending";"2020-11-13 10:51:47.890";Y
20368;70420013180;41058;410;625.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-13 10:50:04.873";"Erni Ending";"2020-11-13 10:51:47.890";Y
20369;70420013180;41542;410;1800.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-13 10:50:18.700";"Erni Ending";"2020-11-13 10:51:47.890";Y
20370;70420013180;41541;410;600.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-13 10:50:30.540";"Erni Ending";"2020-11-13 10:51:47.890";Y
20371;70420013181;30046;339;450.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-13 11:01:11.597";"Erni Ending";"2020-11-13 11:07:34.740";Y
20372;70420013181;30127;339;525.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-13 11:01:23.350";"Erni Ending";"2020-11-13 11:07:34.740";Y
20373;70420013181;30138;339;525.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-13 11:01:36.377";"Erni Ending";"2020-11-13 11:07:34.740";Y
20374;70420013182;30115;339;525.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-13 11:01:51.177";"Erni Ending";"2020-11-13 11:07:34.740";Y
20375;70460013064;02882;423;10500000.000000;Credit;"2 MINGGU SETELAH PEKERJAAN SELESAI";;1900-01-01;Y;"Erni Ending";"2020-11-13 11:34:51.863";"Erni Ending";"2020-11-13 11:35:18.490";Y
20376;70420013208;90812;011;39325.000000;Cash;CAAD;;1900-01-01;Y;"Erni Ending";"2020-11-16 09:48:12.613";"Erni Ending";"2020-11-16 10:52:49.963";Y
20377;70420013208;90650;011;44375.000000;Cash;CAAD;;1900-01-01;Y;"Erni Ending";"2020-11-16 09:48:24.537";"Erni Ending";"2020-11-16 10:52:32.887";Y
20378;70460013204;50078;637;1270000.000000;Credit;"CASH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-16 10:28:35.813";"Erni Ending";"2020-11-16 10:31:07.470";Y
20379;70320013218;10116;480;28000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-16 14:32:41.613";"Erni Ending";"2020-11-16 14:36:02.630";Y
20380;70320013217;10013;480;39000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-16 14:33:00.900";"Erni Ending";"2020-11-16 14:36:02.630";Y
20381;70320013219;10024;789;35000.000000;Credit;"1 WEEK AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2020-11-16 16:04:24.547";"Erni Ending";"2020-11-16 16:04:59.937";Y
20382;70460013015;69542;020;904112.500000;Credit;"SETELAH INVOICE DITERIMA DENGAN BAIK DI PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-17 14:02:06.800";"Jeffry Lantang";"2020-11-17 14:06:37.280";Y
20383;70460013038;01578;020;840985.000000;Credit;"SETELAH INVOICE DITERIMA DENGAN BAIK DI PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-17 14:14:06.137";"Jeffry Lantang";"2020-11-17 14:14:48.350";Y
20384;70460013129;61237;812;4225000.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2020-11-17 14:45:58.617";"Jeffry Lantang";"2020-11-17 14:46:32.083";Y
20385;70460013179;69432;355;155000.000000;Credit;"2 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2020-11-17 14:57:21.803";"Jeffry Lantang";"2020-11-17 15:01:44.737";Y
