id;sws_code;product_code;qty;soh;uom;created_by;created_date;updated_by;updated_date;is_active
62116;70460009140;56735;1.00;2.00;TIN;Eduard Luas;2020-12-29 09:46:34.470;NULL;NULL;Y
62117;70400002181;42120;10000.00;36000.00;PCS;Rommy Tendean;2020-12-29 09:49:20.057;NULL;NULL;Y
62118;70400002181;42205;650.00;650.00;PCS;Rommy Tendean;2020-12-29 09:49:20.057;NULL;NULL;Y
62119;70460009140;54963;2.00;5.00;TIN;Eduard Luas;2020-12-29 09:52:37.350;NULL;NULL;Y
62120;70460009140;52012;1.00;3.00;TIN;Eduard Luas;2020-12-29 09:52:37.350;NULL;NULL;Y
62121;70400002182;30001;300.00;16834.00;PCS;Rommy Tendean;2020-12-29 10:45:17.300;NULL;NULL;Y
62122;70400002182;30027;100.00;2200.00;PCS;Rommy Tendean;2020-12-29 10:45:17.300;NULL;NULL;Y
62123;70460009141;54085;2.00;11.00;TIN;Eduard Luas;2020-12-29 10:54:11.300;NULL;NULL;Y
62124;70500000111;91521;4.00;27.00;BOX;Erni Ending;2020-12-29 11:41:00.070;NULL;NULL;Y
62125;70500000111;57800;20.00;20.00;BOX;Erni Ending;2020-12-29 11:41:00.070;NULL;NULL;Y
62126;70500000111;90216;3.00;35.00;PCS;Erni Ending;2020-12-29 11:41:00.070;NULL;NULL;Y
62127;70500000111;90080;4.00;38.00;DOS;Erni Ending;2020-12-29 11:41:00.070;NULL;NULL;Y
62128;70500000111;93654;1.00;7.00;PCS;Erni Ending;2020-12-29 11:41:00.070;NULL;NULL;Y
